month,topic_id,size,label,theme_id,sim,year,theme_label
2016-12,0,14,fakepopup ; fakepopup fake ; fake ; fakepopup fake alert ; fake alert ; alert,0,1.0,2016,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-09,12,34,amazon ; amazonrefund ; fake ; fake amazon ; iphone ; purchase,206,0.8494597673416138,2020,
2020-09,6,34,cash ; cash app ; app ; cash app cash ; app cash app ; app cash,223,0.9009023904800416,2020,
2020-09,7,61,cashapp ; delhi ; new delhi ; new ; isp ; cashapp cashapp,223,0.8414901494979858,2020,
2020-09,1,32,quickbooks ; intuit ; intuit quickbooks ; quickbooks techsupport ; payroll ; quickbooks payroll,232,1.0,2020,
2020-09,2,34,travel ; airlines ; united ; delta ; airlines travel ; travel united,233,1.0,2020,
2020-09,10,42,new ; services ; updated ; phone ; times ; called,234,1.0,2020,
2020-10,0,104,popup phone ; popup ; popup phone popup ; phone popup ; phone popup phone ; popup popup phone,2,0.9197558164596558,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-10,1,27,popup phone ; phone popup phone ; phone popup ; popup phone popup ; popup ; good time case,2,0.8866354823112488,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-10,7,35,microsoft ; techsupport ; microsoft techsupport ; support ; fake ; details,19,0.854864239692688,2020,nomorobo ; amazon ; source nomorobo ; source ; amazon refund ; robocall
2020-10,8,39,techsupport ; techsupport techsupport ; techsupport phone ; bellsouth ; support ; gps,28,0.8736194372177124,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-10,3,227,ssa ; ssa ssa ; fake ; social ; security ; social security,186,0.8684679269790649,2020,span ; support ; active ; number span ; robinhood ; class span
2020-10,2,76,app ; cash ; cash app ; url ; cash app url ; app url,223,0.8178483247756958,2020,
2020-10,4,77,amazon ; refund ; amazonrefund ; kolkata ; account ; fake,229,0.936116337776184,2020,
2020-10,5,28,apple ; norton ; mcafee ; antivirus ; techsupport phone ; techsupport,235,1.0,2020,
2020-10,6,123,just ; insurance ; got ; car ; called ; calling,236,1.0,2020,
2020-11,0,72,popup phone ; phone popup ; phone popup phone ; popup phone popup ; phone ; popup,2,0.9040327072143556,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-11,12,67,techsupport ; microsoft ; printer ; support ; hp ; printer support,54,0.8121153116226196,2020,link ; tech support link ; support link ; associated ; free ; iphone
2020-11,2,35,apple support ; apple ; support ; support apple ; apple support apple ; support apple support,81,0.9305488467216492,2020,primevideo ; amazon primevideo ; amazon ; activation ; prime ; amazon prime
2020-11,11,40,refund ; refund refund ; scamazon ; department ; charge ; firewall,155,0.8646916151046753,2020,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2020-11,8,77,ssa ; ssa active ; social security ; scambitch ; social ; security,179,0.8370999097824097,2020,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2020-11,6,28,ssa ; active ; haha ; ssa active ; nov ; joy,180,0.7813528776168823,2020,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2020-11,5,25,microsoft ; popup ; pop ; fake ; microsoft popup ; microsoft fake,183,0.9330730438232422,2020,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2020-11,1,24,apple ; apple apple ; apple apple apple ; macbook ; grimm ; jonathan,206,0.8046523332595825,2020,
2020-11,9,58,insurance ; warranty ; car ; vehicle ; called ; car warranty,215,0.8627512454986572,2020,
2020-11,3,41,cash ; cash app ; app ; url ; cashapp ; app cash,223,0.873582124710083,2020,
2020-11,10,72,amazon ; kolkata ; amazonrefund ; refund ; ip ; isp,229,0.8446141481399536,2020,
2020-11,4,27,paypal ; toll free ; toll ; free ; paypal support ; fake paypal,237,1.0,2020,
2020-11,7,23,ssa ; india ; ip ; browser ; ip address ; address,238,1.0,2020,
2020-11,13,33,help ; like ; scambaiting ; time ; discord ; linux,239,1.0,2020,
2020-12,0,74,popup phone ; phone popup phone ; popup phone popup ; phone popup ; popup ; phone,2,0.9047062993049622,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-12,1,35,popup phone ; phone popup phone ; popup phone popup ; phone popup ; popup ; phone,2,0.9047207832336426,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-12,9,85,techsupport ; microsoft ; windows ; support ; tech ; pop,28,0.8323952555656433,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-12,10,25,refund ; refund refund ; department ; geeksquad ; kolkata ; subscription,155,0.8776289820671082,2020,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2020-12,3,121,ssa ; active ; ssa ssa ; ssn ; india ; scambitch,186,0.8428344130516052,2020,span ; support ; active ; number span ; robinhood ; class span
2020-12,4,56,url ; cash ; app ; cash app ; apple ; cashapp,223,0.9301193356513976,2020,
2020-12,7,66,amazon ; amazonrefund ; iphone ; ip ; account ; amazon amazon,229,0.8031244277954102,2020,
2020-12,2,25,netgear ; netgear netgear ; netgear netgear netgear ; extender netgear ; netgear customer ; netgear customer service,240,1.0,2020,
2020-12,5,26,blah ; card ; directv ; blah blah ; gift ; discount,241,1.0,2020,
2020-12,6,40,google ; site ; people ; job ; know ; ad,242,1.0,2020,
2020-12,8,54,fake ; guy ; house ; new ; got ; working,243,1.0,2020,
2021-01,0,49,popup phone ; phone popup phone ; phone popup ; popup phone popup ; popup ; phone,2,0.90324866771698,2021,uk ; hmrc ; number ; script ; mobile ; mobile number
2021-01,12,71,techsupport ; tech ; support ; windows ; technical ; llc,28,0.8399835824966431,2021,voicemail ; message ; number number ; card ; blah ; legal
2021-01,5,35,iphone ; amazon ; apple ; amazon iphone ; fake apple ; apple support,100,0.8043373227119446,2021,card ; text ; gift ; gift card ; bank ; debt
2021-01,9,72,refund ; refund refund ; ip ; kolkata ; india ; fake,175,0.8513396382331848,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-01,2,96,ssa ; scambitch ; active ; social ; ssa ssa ; social security,179,0.8657773733139038,2021,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2021-01,3,52,ssa ; active ; trolling ; joy ; ssa active ; bug,180,0.8088727593421936,2021,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2021-01,11,38,microsoft ; popup ; pop ; techsupport ; fake microsoft ; computer,183,0.9090161323547364,2021,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2021-01,1,45,url ; cash ; cash app ; app ; url url ; cash url,223,0.8808563947677612,2021,
2021-01,6,38,amazon ; amazonprime ; activation ; amazonprimevideo ; tv ; amazon amazon,229,0.841956615447998,2021,
2021-01,7,33,amazonrefund ; amazon ; order ; amazonrefund amazonrefund ; form ; amazonrefund amazon,229,0.836147129535675,2021,
2021-01,4,30,toll free ; toll ; paypal ; free ; fake paypal ; free fake,237,0.8953218460083008,2021,
2021-01,8,71,gift ; people ; help ; card ; gift card ; instagram,244,1.0,2021,
2021-01,10,36,insurance ; car ; warranty ; fake ; got ; saying,245,1.0,2021,
2021-02,10,108,techsupport ; popup ; microsoft ; support ; fake ; printer,28,0.786706268787384,2021,voicemail ; message ; number number ; card ; blah ; legal
2021-02,0,35,techsupport popup ; techsupport popup techsupport ; popup techsupport ; techsupport ; popup techsupport popup ; popup,54,0.7994222044944763,2021,link ; tech support link ; support link ; associated ; free ; iphone
2021-02,6,27,amazonrefund ; iphone ; order ; amazonrefund fake ; amazon ; fake,100,0.7952959537506104,2021,card ; text ; gift ; gift card ; bank ; debt
2021-02,8,124,phone ; called ; scambaiting ; free ; know ; calls,138,0.8403919339179993,2021,eaiaiqobchmi bwe referrer ; number gclid eaiaiqobchmi ; number number gclid ; bwe referrer ; eaiaiqobchmi ; gclid eaiaiqobchmi bwe
2021-02,9,47,refund ; refund refund ; cancellation ; refund fake ; charge ; fake,175,0.9014788866043092,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-02,3,44,ssa ; laughing ; ssd ; fish ; hoards ; active ssa,180,0.812628984451294,2021,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2021-02,4,56,ssa ; ssa ssa ; active ; active ssa ; ssa active ; active ssa ssa,186,0.8410177230834961,2021,span ; support ; active ; number span ; robinhood ; class span
2021-02,5,43,ssa ; scambitch ; feb ; quickly ; got ; ssa got,186,0.8213076591491699,2021,span ; support ; active ; number span ; robinhood ; class span
2021-02,7,45,amazonrefund ; amazon ; amazonprime ; amazon amazon ; amazonrefund amazonrefund ; account,220,0.9272947907447816,2021,
2021-02,1,47,url ; cash ; app ; cash app ; cashapp ; url url,223,0.9001859426498413,2021,
2021-02,2,30,hmrc ; live ; live gmt ; gmt ; hmrc live ; hmrc live gmt,246,1.0,2021,
2021-03,0,41,popup phone ; popup phone popup ; phone popup phone ; phone popup ; popup ; phone,2,0.9043838381767272,2021,uk ; hmrc ; number ; script ; mobile ; mobile number
2021-03,11,122,techsupport ; popup ; microsoft ; popupdb ; research ; support,28,0.8049542903900146,2021,voicemail ; message ; number number ; card ; blah ; legal
2021-03,7,42,kolkata ; amazonrefund ; ip ; iphone ; amazon ; iphone order,100,0.8387244939804077,2021,card ; text ; gift ; gift card ; bank ; debt
2021-03,6,57,refund ; paypal ; subscription ; ebay ; refund fake ; fake,155,0.7856388688087463,2021,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2021-03,3,47,ssa ; active ; social ; medicare ; social security ; scambitch,179,0.9091565608978271,2021,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2021-03,2,61,ssa ; trolling ; ssa trolling ; fish ; joy ; answers,180,0.822745680809021,2021,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2021-03,4,76,ssa ; ssa ssa ; ssa active ; ssa active ssa ; active ssa ; ssa ssa ssa,186,0.8549479842185974,2021,span ; support ; active ; number span ; robinhood ; class span
2021-03,10,77,warranty ; auto ; auto warranty ; received ; voice ; called,215,0.7960563898086548,2021,
2021-03,5,87,amazon ; amazon amazon ; amazon amazon amazon ; amazonprime ; amazonprime amazonprime ; fake amazon,229,0.8295249938964844,2021,
2021-03,8,53,amazonrefund ; order ; amazon ; amazonrefund amazonrefund ; amazonrefund fake ; fake order,229,0.8368515968322754,2021,
2021-03,1,32,printer ; hp ; hp printer ; support ; printer support ; image bandicam,247,1.0,2021,
2021-03,9,33,hmrc ; uk ; uk hmrc ; centre ; hmrc usual ; reported,248,1.0,2021,
2021-03,12,81,card ; gift ; discord ; money ; instagram ; gift card,249,1.0,2021,
2021-04,3,79,techsupport popup ; techsupport popup techsupport ; popup techsupport ; popup techsupport popup ; popup ; techsupport,54,0.8922398090362549,2021,link ; tech support link ; support link ; associated ; free ; iphone
2021-04,1,139,techsupport ; techsupport techsupport ; techsupport techsupport techsupport ; technical ; support ; technical support,118,0.9039578437805176,2021,apple ; mcafee ; mcafee refund ; mcafee refund number ; number apple ; hellip apple
2021-04,6,89,refund ; refund refund ; kolkata ; ip ; geeksquad ; refund fake,175,0.8336679935455322,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-04,4,99,ssa ; ssa ssa ; active ; social security ; social ; active ssa,179,0.8802947998046875,2021,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2021-04,9,165,called ; got ; phone ; medicare ; calling ; warranty,192,0.8145645260810852,2021,called ; relief number ; relief ; burner ; number called burner ; called burner
2021-04,7,60,amazonrefund ; amazonrefund amazonrefund ; amazonrefund fake ; order ; amazon ; amazonrefund amazonrefund amazonrefund,229,0.861245334148407,2021,
2021-04,0,61,printer ; hp ; hp printer ; printer hp ; printer hp printer ; hp printer hp,250,1.0,2021,
2021-04,2,47,amazonprime ; amazonprime amazonprime ; amazonprime amazonprime amazonprime ; amazonprimetv ; amazonprimevideo ; amazonprimetv amazonprimetv,251,1.0,2021,
2021-04,5,102,norton ; mcafee ; antivirus ; isoftwareshop ; nortonrefund ; major,252,1.0,2021,
2021-04,8,66,amazon ; report ; amazon amazon ; report site ; site google ; report site google,253,1.0,2021,
2021-05,9,78,popup ; microsoft ; techsupport ; popup popup ; windows ; aest,30,0.7994687557220459,2021,tv ; direct tv ; direct ; directv ; direct tv number ; directv number
2021-05,1,87,techsupport ; techsupport techsupport ; techsupport techsupport techsupport ; reported ; sites ; techsupport sites,118,0.8137807250022888,2021,apple ; mcafee ; mcafee refund ; mcafee refund number ; number apple ; hellip apple
2021-05,3,68,refund ; refund refund ; span ; ip ; kolkata ; subscription,175,0.8596171140670776,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-05,2,85,ssa ; human ; got ; got human ; ssa ssa ; got human ssa,186,0.8120469450950623,2021,span ; support ; active ; number span ; robinhood ; class span
2021-05,7,45,amazonrefund ; amazonrefund amazonrefund ; amazonrefund amazonrefund amazonrefund ; order ; amazon ; order amazonrefund,229,0.8920776844024658,2021,
2021-05,8,70,amazon ; amazon amazon ; order ; ip ; kolkata ; tel,229,0.8046303391456604,2021,
2021-05,0,37,garmin ; printer ; mohali ; hp ; located ; printer support,254,1.0,2021,
2021-05,4,40,hmrc ; uk ; national ; mobile ; national insurance ; insurance,255,1.0,2021,
2021-05,5,35,card ; gift ; gift card ; chinese ; directv ; directv discount,256,1.0,2021,
2021-05,6,55,robokiller ; robokiller lookup ; lookup ; loan ; student ; amazonrefund,257,1.0,2021,
2021-05,10,183,discord ; crypto ; associated ; steam ; account ; google,258,1.0,2021,
2021-06,12,57,techsupport ; support ; techsupport techsupport ; microsoft ; techsupport techsupport techsupport ; techsupport microsoft,83,0.8852412700653076,2021,pch ; pch number ; clearing house ; clearing ; house ; sweepstakes
2021-06,7,67,popup ; microsoft ; microsoft popup ; techsupport ; fake microsoft ; apple,183,0.9156880974769592,2021,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2021-06,8,49,amazonrefund ; warning ; robocaller warning nomorobo ; robocaller warning ; robocaller ; warning nomorobo,229,0.789614200592041,2021,
2021-06,9,59,amazon ; amazon amazon ; telling real amazon ; telling real ; real amazon ; scamming people,229,0.7896543741226196,2021,
2021-06,10,58,source ; source nomorobo ; nomorobo ; active ; amazonrefund ; amazon,229,0.8237273693084717,2021,
2021-06,0,110,ebay ; scamming ; ebay refund ; customers ; refund ; scamming ebay,259,1.0,2021,
2021-06,1,89,ssa ; ssa ssa ; badge ; social security ; ssa active ; social,260,1.0,2021,
2021-06,2,64,paypal ; cash app ; app ; cash ; paypal refund ; cashapp,261,1.0,2021,
2021-06,3,36,antivirus ; antivirus antivirus ; antivirus antivirus antivirus ; mcafee ; malwarebytes ; service,262,1.0,2021,
2021-06,4,75,norton ; nortonrefund ; norton security ; invoice ; security ; antivirus,263,1.0,2021,
2021-06,5,37,discord ; whois ; registered ; whois lookup ; lookup reveals registered ; reveals registered,264,1.0,2021,
2021-06,6,39,directv ; gift ; cards ; discount ; gift cards ; punjabi,265,1.0,2021,
2021-06,11,145,active ; mail ; bitcoin ; romance ; site ; message,266,1.0,2021,
2021-07,10,54,refund ; geeksquad ; refund refund ; geeksquad refund ; services ; dept,175,0.8067067265510559,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-07,8,36,warranty ; insurance ; medicare ; car ; vehicle ; got,178,0.8720834255218506,2021,sure write important ; write important ; important ; sure write ; write ; important content
2021-07,2,40,popup ; microsoft ; fake microsoft popup ; fake microsoft ; microsoft popup ; popup techsupport,183,0.9130183458328248,2021,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2021-07,7,125,amazon ; amazonrefund ; iphone ; order ; iphone pro ; phone,229,0.7962260246276855,2021,
2021-07,5,65,whois ; popup ; whois lookup ; registered ; lookup reveals registered ; reveals registered,264,0.7962842583656311,2021,
2021-07,0,59,norton ; nortonrefund ; subscription ; called ; lifelock ; norton lifelock,267,1.0,2021,
2021-07,1,126,ssa ; fish ; ssa ssa ; active ; tropical ; tropical fish,268,1.0,2021,
2021-07,3,39,techsupport ; techsupport techsupport ; techsupport techsupport techsupport ; club ; vt ; club techsupport,269,1.0,2021,
2021-07,4,32,discord ; steam ; server ; nitro ; roblox ; owner,270,1.0,2021,
2021-07,6,107,techsupport ; aol ; techsupport techsupport ; microsoft ; support ; desktop,271,1.0,2021,
2021-07,9,140,loan ; fake ; credit ; card ; phone ; won,272,1.0,2021,
2021-08,6,58,techsupport ; techsupport techsupport ; techsupport techsupport techsupport ; techsupport phone ; phone ; cst,28,0.8210180997848511,2021,voicemail ; message ; number number ; card ; blah ; legal
2021-08,11,67,techsupport ; support ; techsupport techsupport ; fake techsupport ; anydesk ; services,39,0.8083469867706299,2021,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2021-08,10,32,amazonrefund ; ip ; amazon ; callback ; kolkata ; delhi,175,0.8077989220619202,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-08,4,45,warranty ; medicare ; car ; insurance ; car warranty ; auto,178,0.8291769027709961,2021,sure write important ; write important ; important ; sure write ; write ; important content
2021-08,8,38,popup ; microsoft ; microsoft popup ; fake microsoft ; fake microsoft popup ; windows,183,0.8828606605529785,2021,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2021-08,7,42,loan ; student ; student loan ; tax ; forgiveness ; got,190,0.8496969938278198,2021,support ; got ; robinhood ; robinhood support ; imf ; reply
2021-08,9,49,amazon ; amazon amazon ; amazonprime ; nike ; nike shoes ; amazonprimevideo,229,0.8316942453384399,2021,
2021-08,3,57,norton ; nortonrefund ; mcafee ; wanted ; connect ; order,263,0.7876718044281006,2021,
2021-08,0,32,printer ; printer support ; support ; canon ; fake printer ; hp,273,1.0,2021,
2021-08,1,80,ssa ; ssa ssa ; uk ; active ; ssa impersonation ; impersonation,274,1.0,2021,
2021-08,2,34,tv ; direct tv ; direct ; directv ; got ; cst,275,1.0,2021,
2021-08,5,37,discord ; nitro ; server ; discord nitro ; whois ; group,276,1.0,2021,
2021-08,12,57,xyz ; boom ; boom boom ; fbi ; border ; tongue,277,1.0,2021,
2021-09,8,75,microsoft ; techsupport ; geeksquad ; microsoft techsupport ; pop ; support,83,0.829469621181488,2021,pch ; pch number ; clearing house ; clearing ; house ; sweepstakes
2021-09,6,24,amazonrefund ; amazon ; amazonrefund fake ; sep ; charge ; delhi,175,0.8767209053039551,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-09,7,20,refund ; walmart ; techsupport refund ; refund fake ; windows refund ; refund got,175,0.8357552289962769,2021,medicare ; free ; insurance ; content ; life ; write important content
2021-09,1,23,insurance ; medicare ; warranty ; auto ; auto warranty ; benefits,178,0.7915039658546448,2021,sure write important ; write important ; important ; sure write ; write ; important content
2021-09,2,52,loan ; lending ; student ; student loan ; point ; lending point,190,0.7807607650756836,2021,support ; got ; robinhood ; robinhood support ; imf ; reply
2021-09,5,29,amazon ; amazon amazon ; amazon customer ; bla ; amazon customer service ; customer service,229,0.8150897026062012,2021,
2021-09,4,29,nortonrefund ; norton ; renewed ; successfully ; successfully renewed ; reflected,263,0.7931723594665527,2021,
2021-09,0,39,ssa ; ss ; suspended ; joy ; ssa ssa ; activity,278,1.0,2021,
2021-09,3,26,norton ; wanted ; connect ; wanted connect ; anydesk ; site,279,1.0,2021,
2021-09,9,60,finacial ; yahoo ; reply ; crypto ; received ; financial,280,1.0,2021,
2021-10,9,66,techsupport ; microsoft ; uk ; popup ; pop ; uk techsupport,30,0.8503661155700684,2021,tv ; direct tv ; direct ; directv ; direct tv number ; directv number
2021-10,0,28,techsupport techsupport ; techsupport techsupport techsupport ; techsupport ; techsupport refund ; refund ; spanish,118,0.8530577421188354,2021,apple ; mcafee ; mcafee refund ; mcafee refund number ; number apple ; hellip apple
2021-10,7,36,insurance ; warranty ; sms ; car ; medicare ; auto warranty,178,0.8184468150138855,2021,sure write important ; write important ; important ; sure write ; write ; important content
2021-10,5,110,amazon ; order ; amazonrefund ; amazon amazon ; iphone ; apple,224,0.8798050880432129,2021,
2021-10,3,33,paypal ; cash ; cash app ; app ; paypal paypal ; wanted,261,0.8505016565322876,2021,
2021-10,4,45,norton ; mcafee ; fake ; subscription ; refund ; nortonrefund,263,0.8414852619171143,2021,
2021-10,1,49,ssa ; answered ; badge ; rats ; joy ; sewer,281,1.0,2021,
2021-10,2,33,windows code ; code ; windows ; ga ; ml ; tk,282,1.0,2021,
2021-10,6,19,loan ; student ; student loan ; student loan forgiveness ; forgiveness ; loan forgiveness,283,1.0,2021,
2021-10,8,35,bank ; crypto ; toll ; toll free ; cryptocurrency ; free,284,1.0,2021,
2021-11,1,55,popup ; techsupport popup ; windows ; registered ; techsupport ; whois,0,0.8205835819244385,2021,directv ; discount ; directv discount ; directtv ; day ; comcast
2021-11,6,36,techsupport ; geeksquad ; techsupport popup ; popup ; techsupport popup techsupport ; popup techsupport,54,0.8570611476898193,2021,link ; tech support link ; support link ; associated ; free ; iphone
2021-11,3,51,techsupport ; techsupport techsupport ; printer ; techsupport techsupport techsupport ; support ; hp,66,0.7870194315910339,2021,pop link ; microsoft pop link ; microsoft pop ; pop ; number country ; safebrowsing
2021-11,2,74,amazon ; amazonprime ; amazonrefund ; order ; amazon amazon ; ip,229,0.8561707139015198,2021,
2021-11,0,36,norton ; nortonrefund ; subscription ; invoice ; renewed ; updated successfully,263,0.8484574556350708,2021,
2021-11,4,30,car ; rental ; car rental ; warranty ; rental active ; car rental active,285,1.0,2021,
2021-11,5,36,airlines ; reservations ; travel ; card ; air ; imposters,286,1.0,2021,
2021-11,7,75,facebook ; instagram ; crypto ; microsoft ; tax ; whatsapp,287,1.0,2021,
2021-11,8,27,paypal ; order ; paypal paypal ; wanted use ; armory ; springfield,288,1.0,2021,
2021-12,8,31,microsoft ; microsoft techsupport ; tech ; popup ; microsoft support ; pop,30,0.8420267105102539,2021,tv ; direct tv ; direct ; directv ; direct tv number ; directv number
2021-12,7,46,techsupport ; techsupport techsupport ; tech ; techsupport techsupport techsupport ; monster ; geeksquad,39,0.8328178524971008,2021,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2021-12,1,39,techsupport techsupport ; techsupport ; techsupport techsupport techsupport ; apple techsupport ; techsupport apple techsupport ; techsupport phone,118,0.7823964357376099,2021,apple ; mcafee ; mcafee refund ; mcafee refund number ; number apple ; hellip apple
2021-12,9,66,loan ; debt ; student ; tax ; student loan ; credit,169,0.8238378763198853,2021,apple ; number apple ; apple support ; apple number ; apple support number ; number apple support
2021-12,3,62,amazon ; order ; amazonrefund ; fake ; fake amazon ; amazon amazon,229,0.8728654980659485,2021,
2021-12,2,42,norton ; nortonrefund ; renewed ; successfully ; product ; subscription,263,0.930429995059967,2021,
2021-12,0,31,ad ; site ad ; porn ; porn site ; porn site ad ; site,289,1.0,2021,
2021-12,4,34,associated ; registered ; popup ; whois ; free ; discord,290,1.0,2021,
2021-12,5,55,security center ; security ; center ; ml ; error ; ga,291,1.0,2021,
2021-12,6,40,paypal ; paypal paypal ; gift ; clown ; trying ; clown face,292,1.0,2021,
2021-12,10,36,active ; active active ; imposters ; american ; update ; express,293,1.0,2021,
2022-01,10,55,jp ; google safebrowsing false ; safebrowsing false ; google safebrowsing ; safebrowsing ; safebrowsing false techsupport,39,0.7923002243041992,2022,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2022-01,12,51,country united ; techsupport country united ; united ; techsupport country ; country united states ; united states,39,0.849784255027771,2022,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2022-01,4,73,loan ; student ; student loan ; debt ; tax ; got,169,0.8298695087432861,2022,apple ; number apple ; apple support ; apple number ; apple support number ; number apple support
2022-01,13,47,popup ; popup popup ; popup popup popup ; pop ; microsoft ; popup microsoft,183,0.783362627029419,2022,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2022-01,2,98,amazon ; amazon amazon ; amazon amazon amazon ; amazonrefund ; subscription ; amazon subscription,229,0.8720394968986511,2022,
2022-01,9,56,amazonprime ; amazonprimevideo ; tv ; activation ; directv ; amazon,229,0.8239070177078247,2022,
2022-01,3,92,norton ; nortonrefund ; renewed ; renewed updated ; updated ; successfully,263,0.8837049007415771,2022,
2022-01,1,99,ad ; porn ; porn site ; porn site ad ; techsupport porn ; site ad,289,0.902782678604126,2022,
2022-01,7,59,security center ; center ; security ; security center services ; center services ; services,291,0.7901893854141235,2022,
2022-01,0,211,bank ; gemini ; instagram ; financial ; crypto ; payments,294,1.0,2022,
2022-01,5,70,techsupport phone ; techsupport phone flagged ; flagged ; phone flagged ; false techsupport phone ; flagged false techsupport,295,1.0,2022,
2022-01,11,53,phone ; flagged ; phone flagged ; flagged false ; phone flagged false ; techsupport phone,295,0.9395508766174316,2022,
2022-01,6,62,pch ; pch pch ; prizes ; prizes grants ; grants ; grants pch,296,1.0,2022,
2022-01,8,57,paypal ; invoice ; refund ; transaction ; order ; paypal paypal,297,1.0,2022,
2022-02,4,45,security center error ; center error ; security center ; security ; center ; error,39,0.7852060794830322,2022,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2022-02,7,96,techsupport ; microsoft ; tech ; dot ; microsoft techsupport ; monkey,39,0.8012712597846985,2022,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2022-02,0,61,microsoft popup microsoft ; popup microsoft popup ; popup microsoft ; microsoft popup ; popup ; microsoft,183,0.8199530839920044,2022,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2022-02,2,156,amazon ; amazonrefund ; apple ; order ; amazon amazon ; amazonprime,229,0.8800919055938721,2022,
2022-02,3,77,norton ; nortonrefund ; antivirus ; mcafee ; renewed ; subscription,263,0.87506502866745,2022,
2022-02,9,46,loan ; student ; student loan ; loan forgiveness ; student loan forgiveness ; forgiveness,283,0.9979019165039062,2022,
2022-02,1,81,ad ; porn ; techsupport porn ; ad pops ; porn site ; porn site ad,289,0.9335820078849792,2022,
2022-02,8,43,ml ; services ; center services ; security center services ; ml security ; security center,291,0.8073205351829529,2022,
2022-02,5,50,paypal ; paypal refund ; refund ; paypal paypal ; order ; invoice,297,0.9675753116607666,2022,
2022-02,6,39,gemini ; crypto ; gemini crypto ; crypto live ; live ; crypto gemini,298,1.0,2022,
2022-02,10,109,ga ; services ga ; center services ga ; center services ; security center services ; services,299,1.0,2022,
2022-03,3,47,techsupport security ; techsupport security center ; techsupport ; security center ; security ; center,39,0.8348715305328369,2022,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2022-03,7,59,techsupport ; techsupport techsupport ; urlscan ; search ; search ad ; techsupport google,39,0.803459644317627,2022,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2022-03,8,94,amazon ; amazonrefund ; callback ; amazonrefund callback ; bank ; order,175,0.8928204774856567,2022,medicare ; free ; insurance ; content ; life ; write important content
2022-03,2,75,microsoft popup ; microsoft ; microsoft popup microsoft ; popup microsoft ; popup microsoft popup ; popup,183,0.9156898260116576,2022,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
