Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document,orig_index,id,created_at
fake google chrome support 6 amp list 200000 enjoy,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.47487382668503764,False,66814,51756,2019-12-02 22:24:18
ssa scam they answer with drug enforcement agency but they use the ssa script,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,1.0,False,66815,51755,2019-12-02 22:13:07
ssa scam vonage ssa scam,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66816,51754,2019-12-02 21:40:04
ssa scam ms sashimi wasabi calls the indian scammer fake dea agent hanks schrader call back scammer fake dea sends a text message ms wasabi this is to inform you about the case tha,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.38595632495577226,False,66817,51753,2019-12-02 21:34:53
ssa scam ssa scam one nagamese female fake name alice lancaster,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.5606919006194194,False,66818,51752,2019-12-02 21:23:30
student loan scam so just got a call from jeff manning following up regarding your student loan debt forgiveness application the recording even said it is morning december the 2nd it was afternoon when i got the voicemail but still t,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.7286295999044237,False,66819,51751,2019-12-02 21:05:18
federal student loan scam just got a voicemail from this number saying there has been significant changes to my federal student loan repayment option and forgiveness program the only problem i never went to school to have any student loans f,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.7286295999044236,False,66820,51750,2019-12-02 21:04:21
email funds scam from m yannopoulos reply to m yannopoulos to date nov 29 2019 6 55 am subject re mailed by alice it dear my name is marinos yannopou,5,5_money_bank_power_company,"['money', 'bank', 'power', 'company', 'scammed', 'apartment', 'guy', 'spoofed', 'yes', 'sent']","['one more bank acc info used by scammers in intense 419 scam here you go one more bank acc this scammer is quite optimistic in getting his money use this informztion how ever you like scum deserves hell and no less bank name barclays bank plc bank address acorn hous', 'coned unpaid balance power shutoff threat scam robo dialed from spoofed number claims to be coned and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money these evil jerks needs to be pounded the num', 'pg e unpaid balance power shutoff threat scam robodialed from spoofed number claims to be pg e and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money evil scammer needs to be pounded the number le']",money - bank - power - company - scammed - apartment - guy - spoofed - yes - sent,1.0,False,66821,51749,2019-12-02 20:43:08
1 5 mil email scam from mike robert to date nov 25 2019 4 06 pm subject hello mailed by portugalmail pt my dear how are you doing i know that this will surely be a pleasant surpri,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.38670805733212266,False,66822,51748,2019-12-02 20:38:15
microsoft support scam,9,9_microsoft_windows_microsoft support_support,"['microsoft', 'windows', 'microsoft support', 'support', 'computer', 'pc', 'microsoft techsupport', 'vm', 'tried', 'techsupport']","['microsoft tech_support scam 12 20 19', 'microsoft scammer fake microsoft support', 'microsoft support scam']",microsoft - windows - microsoft support - support - computer - pc - microsoft techsupport - vm - tried - techsupport,1.0,True,66823,51747,2019-12-02 20:29:04
dell support scam,6,6_techsupport_techsupport techsupport_tech_active,"['techsupport', 'techsupport techsupport', 'tech', 'active', 'nginx', 'ha', 'india', 'techsupport techsupport techsupport', 'isoftwareshop', 'indian']","['fake mcafee support scammer from india geek kart com innovative sale vizpc com isoftwareshop com alphasaleweb com thanks my indian friend monis for his help i got these fro', 'heeeey yooooou guuuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin', 'heeeey youuuu guuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin']",techsupport - techsupport techsupport - tech - active - nginx - ha - india - techsupport techsupport techsupport - isoftwareshop - indian,0.3319731897483872,False,66824,51746,2019-12-02 20:26:50
tech_support scam,6,6_techsupport_techsupport techsupport_tech_active,"['techsupport', 'techsupport techsupport', 'tech', 'active', 'nginx', 'ha', 'india', 'techsupport techsupport techsupport', 'isoftwareshop', 'indian']","['fake mcafee support scammer from india geek kart com innovative sale vizpc com isoftwareshop com alphasaleweb com thanks my indian friend monis for his help i got these fro', 'heeeey yooooou guuuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin', 'heeeey youuuu guuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin']",techsupport - techsupport techsupport - tech - active - nginx - ha - india - techsupport techsupport techsupport - isoftwareshop - indian,1.0,False,66825,51745,2019-12-02 20:23:24
hp laptop keyboard repair scam united kingdom,9,9_microsoft_windows_microsoft support_support,"['microsoft', 'windows', 'microsoft support', 'support', 'computer', 'pc', 'microsoft techsupport', 'vm', 'tried', 'techsupport']","['microsoft tech_support scam 12 20 19', 'microsoft scammer fake microsoft support', 'microsoft support scam']",microsoft - windows - microsoft support - support - computer - pc - microsoft techsupport - vm - tried - techsupport,0.49602617923994174,False,66826,51744,2019-12-02 20:19:17
epson printer support scam,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.6004145025737448,False,66827,51743,2019-12-02 20:14:44
canon printer support scam,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.600414502573745,False,66828,51742,2019-12-02 20:12:12
i will post again once i find more fake scams just want everyone to know,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.5060655564901886,False,66829,51741,2019-12-02 19:56:36
microsoft windows tech_support working,6,6_techsupport_techsupport techsupport_tech_active,"['techsupport', 'techsupport techsupport', 'tech', 'active', 'nginx', 'ha', 'india', 'techsupport techsupport techsupport', 'isoftwareshop', 'indian']","['fake mcafee support scammer from india geek kart com innovative sale vizpc com isoftwareshop com alphasaleweb com thanks my indian friend monis for his help i got these fro', 'heeeey yooooou guuuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin', 'heeeey youuuu guuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin']",techsupport - techsupport techsupport - tech - active - nginx - ha - india - techsupport techsupport techsupport - isoftwareshop - indian,0.3558131608023001,False,66830,51740,2019-12-02 19:32:35
adaross scam site list 12 02 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b,11,11_size_adaross_size adaross_adaross replying,"['size', 'adaross', 'size adaross', 'adaross replying', 'finds', 'automatically automated finds', 'automated finds popups', 'automated finds', 'adaross site list', 'automatically automated']","['adaross scam site list 12 03 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b', 'adaross scam site list 12 02 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b', 'adaross scam site list 12 06 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b']",size - adaross - size adaross - adaross replying - finds - automatically automated finds - automated finds popups - automated finds - adaross site list - automatically automated,0.8874548403978426,True,66831,51739,2019-12-02 19:20:26
microsoft tech scammers,9,9_microsoft_windows_microsoft support_support,"['microsoft', 'windows', 'microsoft support', 'support', 'computer', 'pc', 'microsoft techsupport', 'vm', 'tried', 'techsupport']","['microsoft tech_support scam 12 20 19', 'microsoft scammer fake microsoft support', 'microsoft support scam']",microsoft - windows - microsoft support - support - computer - pc - microsoft techsupport - vm - tried - techsupport,1.0,False,66832,51738,2019-12-02 19:02:41
free fake giftcard 600 euros website phone number email,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.4559507461331941,False,66833,51737,2019-12-02 18:52:27
robocaller warning nomorobo already on bobrtc,7,7_bobrtc_bob_calls_add,"['bobrtc', 'bob', 'calls', 'add', 'non', 'phonebook', 'work', 'available', 'uk', 'connect']","['bobrtc question i opened bobrtc today and i were no longer able to add numbers i ve got 39322xp now my question how long does an account need to exist to add numbers it s a bit sad that there are not so much numbers on bobrtc bu', 'bobrtc is moving to a new site this weekend dec 21 bobrtc tel bobrtc has thwarted yet another takedown attempt this time an attacker went after godaddy the registrar of bobrtc live by sending bupkis complaints a few months ago a lawyer was haggling godaddy trying to pry owner', 'limited non toll free dialing available again on bobrtc we have some non toll free dialing available again on bobrtc this outage was due to losing an agreement to deliver traffic the previous outage of ntf 4 weeks ago had everything to do with what numbers were being di']",bobrtc - bob - calls - add - non - phonebook - work - available - uk - connect,1.0,False,66834,51736,2019-12-02 18:14:23
windows security scam phone number from hackensack nj it was one man sounded like india wanting 299 99 for my windows security asked to speak to the manager he said one moment and it was the same person i already knew it w,9,9_microsoft_windows_microsoft support_support,"['microsoft', 'windows', 'microsoft support', 'support', 'computer', 'pc', 'microsoft techsupport', 'vm', 'tried', 'techsupport']","['microsoft tech_support scam 12 20 19', 'microsoft scammer fake microsoft support', 'microsoft support scam']",microsoft - windows - microsoft support - support - computer - pc - microsoft techsupport - vm - tried - techsupport,0.5600741762281523,False,66835,51734,2019-12-02 17:57:25
social security administration 2,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.3722338337860562,False,66836,51733,2019-12-02 17:48:31
mylastminute com seems like a scam company phone something i found about it,5,5_money_bank_power_company,"['money', 'bank', 'power', 'company', 'scammed', 'apartment', 'guy', 'spoofed', 'yes', 'sent']","['one more bank acc info used by scammers in intense 419 scam here you go one more bank acc this scammer is quite optimistic in getting his money use this informztion how ever you like scum deserves hell and no less bank name barclays bank plc bank address acorn hous', 'coned unpaid balance power shutoff threat scam robo dialed from spoofed number claims to be coned and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money these evil jerks needs to be pounded the num', 'pg e unpaid balance power shutoff threat scam robodialed from spoofed number claims to be pg e and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money evil scammer needs to be pounded the number le']",money - bank - power - company - scammed - apartment - guy - spoofed - yes - sent,1.0,False,66837,51732,2019-12-02 17:40:19
new tech_support scam popup if they ask you to read out what it says just say it says that my facebook logins credit card details email account logins and photos are at risk and they should start with their stupid script their is,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.5013610887036908,False,66838,51731,2019-12-02 16:57:59
another one guys,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.589147354968533,False,66839,51730,2019-12-02 16:51:18
blast on these guys,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.5744440111296072,False,66840,51729,2019-12-02 16:49:06
ssa scam phone scam alert nomorobo hello this college from social security administration the nature we called you today is to inform you regarding an issue we have with your social security num,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.3000269410484809,False,66841,51728,2019-12-02 16:48:03
ssa scammer they just call me on my main phone saying there is a lawsuit under my name,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.26873357636793377,False,66842,51727,2019-12-02 16:32:18
new ssa scam live human responds when called called on 2 december 2019,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.6505867266688476,False,66843,51726,2019-12-02 16:29:56
social security administration scam,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.7519403536055693,False,66844,51725,2019-12-02 16:19:09
ssa scam cortel ssa scam scammers active,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66845,51724,2019-12-02 16:03:19
help i have a problem with a caller he says he s like 15 but he sounds 30 asking for money i tell him no but he keeps going he s his number call him so he will stop,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.4761928444206326,False,66846,51723,2019-12-02 14:55:29
baited african scammer bank information inheritence scam after a month of baiting and breaking personal barriers i got some information about one of the african scammers likely they are 2 or 3 working but this one awaits money i sent to him 5750 in total and info seams,5,5_money_bank_power_company,"['money', 'bank', 'power', 'company', 'scammed', 'apartment', 'guy', 'spoofed', 'yes', 'sent']","['one more bank acc info used by scammers in intense 419 scam here you go one more bank acc this scammer is quite optimistic in getting his money use this informztion how ever you like scum deserves hell and no less bank name barclays bank plc bank address acorn hous', 'coned unpaid balance power shutoff threat scam robo dialed from spoofed number claims to be coned and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money these evil jerks needs to be pounded the num', 'pg e unpaid balance power shutoff threat scam robodialed from spoofed number claims to be pg e and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money evil scammer needs to be pounded the number le']",money - bank - power - company - scammed - apartment - guy - spoofed - yes - sent,0.7628585449382459,False,66847,51722,2019-12-02 14:52:59
fake norton number this is the link this is there number,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.5160873824838461,False,66848,51721,2019-12-02 14:05:35
where do you find scam popups i ve been looking almost everywhere i know could anyone here help me,10,10_popup_image_popup microsoft_microsoft popup microsoft,"['popup', 'image', 'popup microsoft', 'microsoft popup microsoft', 'png', 'popup microsoft popup', 'microsoft', 'microsoft popup', 'screenshot', 'image screenshot']","['microsoft popup scam link', 'dating app chat image screenshot 135517png png image screenshot 135526png png', 'romance scammer jean image screenshot 115148png png image screenshot 115156png png']",popup - image - popup microsoft - microsoft popup microsoft - png - popup microsoft popup - microsoft - microsoft popup - screenshot - image screenshot,1.0,False,66849,51720,2019-12-02 11:38:32
fake support fake support site,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.4798406561975408,False,66850,51719,2019-12-02 10:38:56
identity theft virus scam active as of 2 12 2019 8 32pm aest flood them,5,5_money_bank_power_company,"['money', 'bank', 'power', 'company', 'scammed', 'apartment', 'guy', 'spoofed', 'yes', 'sent']","['one more bank acc info used by scammers in intense 419 scam here you go one more bank acc this scammer is quite optimistic in getting his money use this informztion how ever you like scum deserves hell and no less bank name barclays bank plc bank address acorn hous', 'coned unpaid balance power shutoff threat scam robo dialed from spoofed number claims to be coned and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money these evil jerks needs to be pounded the num', 'pg e unpaid balance power shutoff threat scam robodialed from spoofed number claims to be pg e and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money evil scammer needs to be pounded the number le']",money - bank - power - company - scammed - apartment - guy - spoofed - yes - sent,0.40371895333724817,False,66851,51718,2019-12-02 09:33:06
fake canon setup website doing scam keep away anyhow got these bluddy indian fake canon tech_support website they ask to enter model number and charges on your don t refund money scam scam scam totally scam builder,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.600414502573745,False,66852,51717,2019-12-02 09:24:55
printer support scam,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.6004145025737448,False,66853,51716,2019-12-02 07:57:27
