Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document,orig_index,id,created_at
tech_support number scam number scammer s website or email,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.9873440449633771,False,11184,147002,2024-01-08 17:34:14.050
tech_support number scam number scammer s website or email windows technical support help c00dedf8d47 monkfish app e3kkq ondigitalocean app additional information about this scam,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.871875287888566,False,11185,147001,2024-01-08 17:25:55.859
aware about scam scam number scammer s website or email additional information about this scam doing scam scammer losing many people money,9,9_crypto_community_pharmacy_medicare,"['crypto', 'community', 'pharmacy', 'medicare', 'called', 'crypto community', 'ssa', 'facebook', 'community crypto', 'cvs']","['crypto scammer scam number scammer s website or email additional information about this scam community', '1 662 crypto scammer scam number scammer s website or email additional information about this scam community', 'crypto scammer scam number scammer s website or email additional information about this scam community']",crypto - community - pharmacy - medicare - called - crypto community - ssa - facebook - community crypto - cvs,1.0,False,11186,147000,2024-01-08 17:14:35.397
apple scam center scam number additional information about this scam apple help center,3,3_microsoft_fake microsoft_pop_fake microsoft pop,"['microsoft', 'fake microsoft', 'pop', 'fake microsoft pop', 'microsoft pop', 'fake', 'pop fake', 'apple', 'microsoft pop fake', 'pop fake microsoft']","['fake microsoft pop up scam number scammer s website or email', 'fake microsoft pop up scam number scammer s website or email', 'fake microsoft pop up scam scam number scammer s website or email additional information about this scam']",microsoft - fake microsoft - pop - fake microsoft pop - microsoft pop - fake - pop fake - apple - microsoft pop fake - pop fake microsoft,0.012074602892159251,False,11187,146999,2024-01-08 17:14:07.707
amazon scam number scammer s website or email additional information about this scam ashley monday 00pm est 357 has been purch ased from your card order id 4b7lkwh4 if you are not call our su,0,0_live_amazon live_amazon_jan,"['live', 'amazon live', 'amazon', 'jan', 'live jan', 'amazon live jan', 'page', 'live jan amazon', 'jan amazon', 'jan amazon live']","['amazon live scam 28 jan scam number scammer s website or email', 'amazon live scam 19 jan scam number scammer s website or email number website', 'amazon live scam 19 jan scam number 2 scammer s website or email']",live - amazon live - amazon - jan - live jan - amazon live jan - page - live jan amazon - jan amazon - jan amazon live,0.417169947025523,False,11188,146997,2024-01-08 17:05:59.434
fake amazon scam scam number scammer s website or email additional information about this scam number carrier 800tfn reports 0 carrier info,8,8_carrier_amazon carrier_fake amazon carrier_fake amazon,"['carrier', 'amazon carrier', 'fake amazon carrier', 'fake amazon', 'reports carrier', 'reports', 'carrier fake amazon', 'carrier fake', 'amazon', 'fake']","['fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 1 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info']",carrier - amazon carrier - fake amazon carrier - fake amazon - reports carrier - reports - carrier fake amazon - carrier fake - amazon - fake,1.0,False,11189,146994,2024-01-08 17:00:52.769
mcafee phishing scam scam number scammer s website or email whetstine ww associates additional information about this scam phishing email with the following pdf attachment,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.8739869889696724,False,11190,146993,2024-01-08 17:00:42.445
geek suquad invoice scam number scammer s website or email additional information about this scam,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.804426598137461,False,11191,146992,2024-01-08 16:58:08.613
is it just me or there is a huge decrease in refund scams cause i am not getting a lot of refund scams and even on forums like here and tsu i dont see a lot refund scams,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.8044265981374611,False,11192,146991,2024-01-08 16:54:00.109
tech_support number scam number scammer s website or email windows technical support help c00dedf8d47 monkfish app e3kkq ondigitalocean app additional information about this scam,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.871875287888566,False,11193,146990,2024-01-08 16:48:04.776
tech_support number scam number scammer s website or email additional information about this scam,2,2_techsupport techsupport techsupport_techsupport techsupport_techsupport_people,"['techsupport techsupport techsupport', 'techsupport techsupport', 'techsupport', 'people', 'callback techsupport', 'callback techsupport techsupport', 'techsupport techsupport callback', 'techsupport callback', 'techsupport callback techsupport', 'techsupport techsupport tech']","['tech_support scam scam number scammer s website or email site is dead now additional information about this scam they use both teamviewer and rustdesk', 'generic tech_support scam number scammer s website or email additional information about this scam this guy is using whatsapp and usa number to scam people by involving them in tech_support and providing phishing call', 'tech bank scam please elevate large scale multiple numbers this number needs to be sent to the right people as its a bigger process then i can handle and know what to do with there are content creators or more qualified people that can do better work to get these guys starts w']",techsupport techsupport techsupport - techsupport techsupport - techsupport - people - callback techsupport - callback techsupport techsupport - techsupport techsupport callback - techsupport callback - techsupport callback techsupport - techsupport techsupport tech,0.7072965486480001,False,11194,146989,2024-01-08 16:40:11.346
tech_support number scam number scammer s website or email additional information about this scam,2,2_techsupport techsupport techsupport_techsupport techsupport_techsupport_people,"['techsupport techsupport techsupport', 'techsupport techsupport', 'techsupport', 'people', 'callback techsupport', 'callback techsupport techsupport', 'techsupport techsupport callback', 'techsupport callback', 'techsupport callback techsupport', 'techsupport techsupport tech']","['tech_support scam scam number scammer s website or email site is dead now additional information about this scam they use both teamviewer and rustdesk', 'generic tech_support scam number scammer s website or email additional information about this scam this guy is using whatsapp and usa number to scam people by involving them in tech_support and providing phishing call', 'tech bank scam please elevate large scale multiple numbers this number needs to be sent to the right people as its a bigger process then i can handle and know what to do with there are content creators or more qualified people that can do better work to get these guys starts w']",techsupport techsupport techsupport - techsupport techsupport - techsupport - people - callback techsupport - callback techsupport techsupport - techsupport techsupport callback - techsupport callback - techsupport callback techsupport - techsupport techsupport tech,0.7546643682753572,False,11195,146984,2024-01-08 16:18:06.004
norton scam scam number scammer s website or email additional information about this scam active now,4,4_norton_nortonrefund_chase_norton norton,"['norton', 'nortonrefund', 'chase', 'norton norton', 'invoice', 'norton antivirus', 'antivirus', 'nortonrefund norton', 'lifelock', 'norton lifelock']","['norton scam scam number scammer s website or email email additional information about this scam 451 35', 'norton scam number scammer s website or email additional information about this scam', 'norton_refund scam number scammer s website or email email additional information about this scam norton 539 97']",norton - nortonrefund - chase - norton norton - invoice - norton antivirus - antivirus - nortonrefund norton - lifelock - norton lifelock,1.0,False,11196,146983,2024-01-08 16:08:12.798
found a amazon tv scammer scam number scammer s website or email additional information about this scam this scam tells you to enter your amazon tv code and tells you to ca,1,1_amazon_fake amazon_fake_amazon fake,"['amazon', 'fake amazon', 'fake', 'amazon fake', 'fake amazon fake', 'amazon fake amazon', 'ftc', 'advertiser', 'verified', 'fake amazon amazon']","['fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam fake amazon scam on amazon']",amazon - fake amazon - fake - amazon fake - fake amazon fake - amazon fake amazon - ftc - advertiser - verified - fake amazon amazon,0.26674164162614883,False,11197,146982,2024-01-08 16:07:47.579
pretending as amazon and chime support scam number scammer s website or email additional information about this scam these scammers are duping people as amazon and chime support,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.4798137076024642,False,11198,146981,2024-01-08 16:07:08.319
tech_support number scam number scammer s website or email additional information about this scam,2,2_techsupport techsupport techsupport_techsupport techsupport_techsupport_people,"['techsupport techsupport techsupport', 'techsupport techsupport', 'techsupport', 'people', 'callback techsupport', 'callback techsupport techsupport', 'techsupport techsupport callback', 'techsupport callback', 'techsupport callback techsupport', 'techsupport techsupport tech']","['tech_support scam scam number scammer s website or email site is dead now additional information about this scam they use both teamviewer and rustdesk', 'generic tech_support scam number scammer s website or email additional information about this scam this guy is using whatsapp and usa number to scam people by involving them in tech_support and providing phishing call', 'tech bank scam please elevate large scale multiple numbers this number needs to be sent to the right people as its a bigger process then i can handle and know what to do with there are content creators or more qualified people that can do better work to get these guys starts w']",techsupport techsupport techsupport - techsupport techsupport - techsupport - people - callback techsupport - callback techsupport techsupport - techsupport techsupport callback - techsupport callback - techsupport callback techsupport - techsupport techsupport tech,0.7385482850383212,False,11199,146980,2024-01-08 16:06:41.268
fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 1 carrier info,8,8_carrier_amazon carrier_fake amazon carrier_fake amazon,"['carrier', 'amazon carrier', 'fake amazon carrier', 'fake amazon', 'reports carrier', 'reports', 'carrier fake amazon', 'carrier fake', 'amazon', 'fake']","['fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 1 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info']",carrier - amazon carrier - fake amazon carrier - fake amazon - reports carrier - reports - carrier fake amazon - carrier fake - amazon - fake,1.0,True,11200,146978,2024-01-08 16:03:48.757
fake amazon scam scam number scammer s website or email additional information about this scam number carrier 800tfn reports 1 carrier info,8,8_carrier_amazon carrier_fake amazon carrier_fake amazon,"['carrier', 'amazon carrier', 'fake amazon carrier', 'fake amazon', 'reports carrier', 'reports', 'carrier fake amazon', 'carrier fake', 'amazon', 'fake']","['fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 1 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info']",carrier - amazon carrier - fake amazon carrier - fake amazon - reports carrier - reports - carrier fake amazon - carrier fake - amazon - fake,1.0,False,11201,146977,2024-01-08 16:02:07.612
fake amazon scam scam number scammer s website or email additional information about this scam number carrier twilio reports 1 carrier info,8,8_carrier_amazon carrier_fake amazon carrier_fake amazon,"['carrier', 'amazon carrier', 'fake amazon carrier', 'fake amazon', 'reports carrier', 'reports', 'carrier fake amazon', 'carrier fake', 'amazon', 'fake']","['fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 1 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info', 'fake amazon scam scam number scammer s website or email additional information about this scam number carrier onvoy reports 0 carrier info']",carrier - amazon carrier - fake amazon carrier - fake amazon - reports carrier - reports - carrier fake amazon - carrier fake - amazon - fake,1.0,False,11202,146976,2024-01-08 16:01:06.226
tech_support number scam number scammer s website or email additional information about this scam,2,2_techsupport techsupport techsupport_techsupport techsupport_techsupport_people,"['techsupport techsupport techsupport', 'techsupport techsupport', 'techsupport', 'people', 'callback techsupport', 'callback techsupport techsupport', 'techsupport techsupport callback', 'techsupport callback', 'techsupport callback techsupport', 'techsupport techsupport tech']","['tech_support scam scam number scammer s website or email site is dead now additional information about this scam they use both teamviewer and rustdesk', 'generic tech_support scam number scammer s website or email additional information about this scam this guy is using whatsapp and usa number to scam people by involving them in tech_support and providing phishing call', 'tech bank scam please elevate large scale multiple numbers this number needs to be sent to the right people as its a bigger process then i can handle and know what to do with there are content creators or more qualified people that can do better work to get these guys starts w']",techsupport techsupport techsupport - techsupport techsupport - techsupport - people - callback techsupport - callback techsupport techsupport - techsupport techsupport callback - techsupport callback - techsupport callback techsupport - techsupport techsupport tech,1.0,False,11203,146975,2024-01-08 16:00:30.940
tech_support number scam number scammer s website or email,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.9873440449633771,False,11204,146974,2024-01-08 15:58:31.832
tech_support number scam number scammer s website or email,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.9873440449633771,False,11205,146973,2024-01-08 15:56:43.324
tech_support number scam number scammer s website or email additional information about this scam,2,2_techsupport techsupport techsupport_techsupport techsupport_techsupport_people,"['techsupport techsupport techsupport', 'techsupport techsupport', 'techsupport', 'people', 'callback techsupport', 'callback techsupport techsupport', 'techsupport techsupport callback', 'techsupport callback', 'techsupport callback techsupport', 'techsupport techsupport tech']","['tech_support scam scam number scammer s website or email site is dead now additional information about this scam they use both teamviewer and rustdesk', 'generic tech_support scam number scammer s website or email additional information about this scam this guy is using whatsapp and usa number to scam people by involving them in tech_support and providing phishing call', 'tech bank scam please elevate large scale multiple numbers this number needs to be sent to the right people as its a bigger process then i can handle and know what to do with there are content creators or more qualified people that can do better work to get these guys starts w']",techsupport techsupport techsupport - techsupport techsupport - techsupport - people - callback techsupport - callback techsupport techsupport - techsupport techsupport callback - techsupport callback - techsupport callback techsupport - techsupport techsupport tech,0.5443791182870111,False,11206,146972,2024-01-08 15:54:22.346
tech_support number scam number scammer s website or email additional information about this scam,2,2_techsupport techsupport techsupport_techsupport techsupport_techsupport_people,"['techsupport techsupport techsupport', 'techsupport techsupport', 'techsupport', 'people', 'callback techsupport', 'callback techsupport techsupport', 'techsupport techsupport callback', 'techsupport callback', 'techsupport callback techsupport', 'techsupport techsupport tech']","['tech_support scam scam number scammer s website or email site is dead now additional information about this scam they use both teamviewer and rustdesk', 'generic tech_support scam number scammer s website or email additional information about this scam this guy is using whatsapp and usa number to scam people by involving them in tech_support and providing phishing call', 'tech bank scam please elevate large scale multiple numbers this number needs to be sent to the right people as its a bigger process then i can handle and know what to do with there are content creators or more qualified people that can do better work to get these guys starts w']",techsupport techsupport techsupport - techsupport techsupport - techsupport - people - callback techsupport - callback techsupport techsupport - techsupport techsupport callback - techsupport callback - techsupport callback techsupport - techsupport techsupport tech,0.6261777383663498,False,11207,146971,2024-01-08 15:50:26.634
tech_support number scam number scammer s website or email computer err00r code b81ts100d83 amplifyapp com additional information about this scam,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.9132277266920884,False,11208,146970,2024-01-08 15:49:06.598
tech_support number scam number scammer s website or email additional information about this scam,2,2_techsupport techsupport techsupport_techsupport techsupport_techsupport_people,"['techsupport techsupport techsupport', 'techsupport techsupport', 'techsupport', 'people', 'callback techsupport', 'callback techsupport techsupport', 'techsupport techsupport callback', 'techsupport callback', 'techsupport callback techsupport', 'techsupport techsupport tech']","['tech_support scam scam number scammer s website or email site is dead now additional information about this scam they use both teamviewer and rustdesk', 'generic tech_support scam number scammer s website or email additional information about this scam this guy is using whatsapp and usa number to scam people by involving them in tech_support and providing phishing call', 'tech bank scam please elevate large scale multiple numbers this number needs to be sent to the right people as its a bigger process then i can handle and know what to do with there are content creators or more qualified people that can do better work to get these guys starts w']",techsupport techsupport techsupport - techsupport techsupport - techsupport - people - callback techsupport - callback techsupport techsupport - techsupport techsupport callback - techsupport callback - techsupport callback techsupport - techsupport techsupport tech,0.7841298122418627,False,11209,146969,2024-01-08 15:47:24.403
windows security popup scam scam number scammer s website above url is a dynamic one when the number changes their new url will be updated through,3,3_microsoft_fake microsoft_pop_fake microsoft pop,"['microsoft', 'fake microsoft', 'pop', 'fake microsoft pop', 'microsoft pop', 'fake', 'pop fake', 'apple', 'microsoft pop fake', 'pop fake microsoft']","['fake microsoft pop up scam number scammer s website or email', 'fake microsoft pop up scam number scammer s website or email', 'fake microsoft pop up scam scam number scammer s website or email additional information about this scam']",microsoft - fake microsoft - pop - fake microsoft pop - microsoft pop - fake - pop fake - apple - microsoft pop fake - pop fake microsoft,1.0,False,11210,146968,2024-01-08 15:35:58.891
fake amazon scam scam number scammer s website or email this number is hosting an amazon technical support scam the users are impersonating amazon and are providing fraudulent services and products ranging from but not l,1,1_amazon_fake amazon_fake_amazon fake,"['amazon', 'fake amazon', 'fake', 'amazon fake', 'fake amazon fake', 'amazon fake amazon', 'ftc', 'advertiser', 'verified', 'fake amazon amazon']","['fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam fake amazon scam on amazon']",amazon - fake amazon - fake - amazon fake - fake amazon fake - amazon fake amazon - ftc - advertiser - verified - fake amazon amazon,0.2186418970040805,False,11211,146964,2024-01-08 14:23:23.351
tech_support scam number scam number scammer s website or email additional information about this scam still active tech_support scam numbers,10,10_techsupport_crypto techsupport_crypto_techsupport active,"['techsupport', 'crypto techsupport', 'crypto', 'techsupport active', 'active', 'fraud', 'techsupport fraud', 'support', 'crypto techsupport active', 'techsupport active techsupport']","['fraud tech_support scam number scam number scammer s website or email additional information about this scam fraud multiple crypto tech_support scam number', 'fraud crypto tech_support scam still active scam number scammer s website or email additional information about this scam fraud crypto tech_support scam active number firefighter619 scammerjammer007', 'crypto tech_support scam scam number scammer s website or email additional information about this scam active tech_support scam numbers']",techsupport - crypto techsupport - crypto - techsupport active - active - fraud - techsupport fraud - support - crypto techsupport active - techsupport active techsupport,0.9191348490096029,False,11212,146963,2024-01-08 13:31:14.435
quickbooks tech_support quickbooks tech_support number at is the best way to have assistance for any type of error that you are facing quickbooks is remarked as the topmost famous accounting software it is used to execute task,3,3_microsoft_fake microsoft_pop_fake microsoft pop,"['microsoft', 'fake microsoft', 'pop', 'fake microsoft pop', 'microsoft pop', 'fake', 'pop fake', 'apple', 'microsoft pop fake', 'pop fake microsoft']","['fake microsoft pop up scam number scammer s website or email', 'fake microsoft pop up scam number scammer s website or email', 'fake microsoft pop up scam scam number scammer s website or email additional information about this scam']",microsoft - fake microsoft - pop - fake microsoft pop - microsoft pop - fake - pop fake - apple - microsoft pop fake - pop fake microsoft,0.3277302946242289,False,11213,146961,2024-01-08 13:18:46.739
uk paypal and scam number and scammer s website or email additional information about this scam please note that the scammers may be forwarding to a legit paypal number when they are not activ,7,7_paypal_paypal paypal_paypal support_paypal support paypal,"['paypal', 'paypal paypal', 'paypal support', 'paypal support paypal', 'support paypal', 'paypal bc', 'bc', 'uk', 'btc', 'sent']","['paypal scam scam number scammer s website or email additional information about this scam', 'paypal scam number scammer s website or email additional information about this scam', 'paypal scam scam number scammer s website or email additional information about this scam paypal scam']",paypal - paypal paypal - paypal support - paypal support paypal - support paypal - paypal bc - bc - uk - btc - sent,1.0,False,11214,146802,2024-01-08 12:12:04.799
bitcoin recovery self report spam scam bot post ignore viber i am writing to share my testimony as a victim of bitcoin recovery in the hopes that it may offer you some encouragement and guidance in your journey a few years ago i found myself in a devastating situation i had in,10,10_techsupport_crypto techsupport_crypto_techsupport active,"['techsupport', 'crypto techsupport', 'crypto', 'techsupport active', 'active', 'fraud', 'techsupport fraud', 'support', 'crypto techsupport active', 'techsupport active techsupport']","['fraud tech_support scam number scam number scammer s website or email additional information about this scam fraud multiple crypto tech_support scam number', 'fraud crypto tech_support scam still active scam number scammer s website or email additional information about this scam fraud crypto tech_support scam active number firefighter619 scammerjammer007', 'crypto tech_support scam scam number scammer s website or email additional information about this scam active tech_support scam numbers']",techsupport - crypto techsupport - crypto - techsupport active - active - fraud - techsupport fraud - support - crypto techsupport active - techsupport active techsupport,0.546363416304531,False,11215,146785,2024-01-07 23:43:42.515
gemini phishing scammers active 1 35pm est gary answers in this gemini scam they re back at it they were not active on gemini for a long while advertising on google adwords driving to website customehendo in which is hosted,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.7054681207481317,False,11216,146775,2024-01-07 18:43:13.711
mcafee norton scam number scammer s website or email additional information about this scam they were doing norton scam fri amazon yesterday and just answered as suppoat today james is a real hot head,4,4_norton_nortonrefund_chase_norton norton,"['norton', 'nortonrefund', 'chase', 'norton norton', 'invoice', 'norton antivirus', 'antivirus', 'nortonrefund norton', 'lifelock', 'norton lifelock']","['norton scam scam number scammer s website or email email additional information about this scam 451 35', 'norton scam number scammer s website or email additional information about this scam', 'norton_refund scam number scammer s website or email email additional information about this scam norton 539 97']",norton - nortonrefund - chase - norton norton - invoice - norton antivirus - antivirus - nortonrefund norton - lifelock - norton lifelock,0.711591665541593,False,11217,146771,2024-01-07 16:54:26.587
fake pch scam number scammer s website or email robocall additional information about this scam claim code 92708,5,5_pch_pch pch_clearinghouse_pch pch pch,"['pch', 'pch pch', 'clearinghouse', 'pch pch pch', 'publishers clearinghouse', 'publishers', 'good day', 'publisher', 'publisher clearinghouse', 'jamaican']","['pch scam scam number scammer s website or email additional information about this scam pch scam', 'pch scam scam number scammer s website or email additional information about this scam pch scam', 'pch scam scam number scammer s website or email additional information about this scam pch scam']",pch - pch pch - clearinghouse - pch pch pch - publishers clearinghouse - publishers - good day - publisher - publisher clearinghouse - jamaican,1.0,False,11218,146769,2024-01-07 16:18:11.919
amazon scam scam number number 3 1 618 270v4049 number 2 display number scammer s website or email main page pro,1,1_amazon_fake amazon_fake_amazon fake,"['amazon', 'fake amazon', 'fake', 'amazon fake', 'fake amazon fake', 'amazon fake amazon', 'ftc', 'advertiser', 'verified', 'fake amazon amazon']","['fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam fake amazon scam on amazon']",amazon - fake amazon - fake - amazon fake - fake amazon fake - amazon fake amazon - ftc - advertiser - verified - fake amazon amazon,0.24303499645486806,False,11219,146755,2024-01-06 19:51:29.175
the ssn scam reappears scam number scammer s website or email additional information about this scam sent to me by one of my retirement friends who wanted to know whether she should be worried i reassured her i ll give them a call f,9,9_crypto_community_pharmacy_medicare,"['crypto', 'community', 'pharmacy', 'medicare', 'called', 'crypto community', 'ssa', 'facebook', 'community crypto', 'cvs']","['crypto scammer scam number scammer s website or email additional information about this scam community', '1 662 crypto scammer scam number scammer s website or email additional information about this scam community', 'crypto scammer scam number scammer s website or email additional information about this scam community']",crypto - community - pharmacy - medicare - called - crypto community - ssa - facebook - community crypto - cvs,0.6241821735159607,False,11220,146753,2024-01-06 18:50:15.103
coin base scam number scammer s website or email additional information about this scam typical coin base chime scammers peter is pretty aggressive and despite his heavy accent was able to annunciate curse,-1,-1_refund_support_app_techsupport,"['refund', 'support', 'app', 'techsupport', 'mcafee', 'loan', 'etsy', 'coinbase', 'pop', 'zelle']","['microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing true abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse emails none screenshot', 'microsoft pop up link asn awex cy 204915 phone toll free country united states us hash google safebrowsing false abuse e']",refund - support - app - techsupport - mcafee - loan - etsy - coinbase - pop - zelle,0.9618620231148435,False,11221,146752,2024-01-06 18:39:28.397
fake amazon scam scam number scammer s website or email athis number is hosting an amazon technical support scam the users are impersonating amazon and are providing fraudulent services and products ranging from but not l,1,1_amazon_fake amazon_fake_amazon fake,"['amazon', 'fake amazon', 'fake', 'amazon fake', 'fake amazon fake', 'amazon fake amazon', 'ftc', 'advertiser', 'verified', 'fake amazon amazon']","['fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam', 'fake amazon scam scam number scammer s website or email additional information about this scam fake amazon scam on amazon']",amazon - fake amazon - fake - amazon fake - fake amazon fake - amazon fake amazon - ftc - advertiser - verified - fake amazon amazon,0.22241042877375963,False,11222,146751,2024-01-06 17:55:17.092
